12800000,12808000,12808016,Pias Sur,Bgy,None,R,723
12800000,12808000,12808017,Poblacion I,Bgy,None,R,744
12800000,12808000,12808018,Poblacion II,Bgy,None,R,611
12800000,12808000,12808019,Salugan,Bgy,None,R,471
12800000,12808000,12808020,San Simeon,Bgy,None,R,300
12800000,12808000,12808021,Santa Cruz,Bgy,None,R,293
12800000,12808000,12808022,Tapao-Tigue,Bgy,None,R,791
12800000,12808000,12808023,Torre,Bgy,None,R,429
12800000,12808000,12808024,Victoria,Bgy,None,R,946
12800000,12809000,12809001,Albano (Pob.),Bgy,None,R,823
12800000,12809000,12809002,Bacsil,Bgy,None,R,837
12800000,12809000,12809003,Bagut,Bgy,None,R,972
12800000,12809000,12809004,Parado (Bangay),Bgy,None,R,1524
12800000,12809000,12809005,Baresbes,Bgy,None,R,1998
12800000,12809000,12809006,Barong,Bgy,None,R,2374
12800000,12809000,12809007,Bungcag,Bgy,None,R,538
12800000,12809000,12809009,Cali,Bgy,None,R,1319
12800000,12809000,12809010,Capasan,Bgy,None,R,697
12800000,12809000,12809011,Dancel (Pob.),Bgy,None,R,570
12800000,12809000,12809012,Foz,Bgy,None,R,874
12800000,12809000,12809013,Guerrero (Pob.),Bgy,None,R,1492
12800000,12809000,12809014,Lanas,Bgy,None,R,905
12800000,12809000,12809015,Lumbad,Bgy,None,R,1023
12800000,12809000,12809016,Madamba (Pob.),Bgy,None,R,1984
12800000,12809000,12809017,Mandaloque,Bgy,None,R,664
12800000,12809000,12809018,Medina,Bgy,None,R,1290
12800000,12809000,12809019,Ver (Naglayaan),Bgy,None,R,1175
12800000,12809000,12809020,San Marcelino (Padong),Bgy,None,R,3710
12800000,12809000,12809021,Puruganan (Pob.),Bgy,None,R,880
12800000,12809000,12809022,Peralta (Pob.),Bgy,None,R,1331
12800000,12809000,12809023,Root (Baldias),Bgy,None,R,828
12800000,12809000,12809024,Sagpatan,Bgy,None,R,822
12800000,12809000,12809025,Saludares,Bgy,None,R,1469
12800000,12809000,12809026,San Esteban,Bgy,None,R,828
12800000,12809000,12809027,Espiritu,Bgy,None,R,975
12800000,12809000,12809028,Sulquiano (Sidiran),Bgy,None,R,1458
12800000,12809000,12809029,San Francisco (Surrate),Bgy,None,R,2154
12800000,12809000,12809030,Suyo,Bgy,None,U,1400
12800000,12809000,12809031,San Marcos,Bgy,None,R,649
12800000,12809000,12809032,Elizabeth,Bgy,None,R,999
12800000,12810000,12810001,Cabaritan (Dumalneg),Bgy,None,R,1964
12800000,12810000,12810002,San Isidro,Bgy,None,R,983
12800000,12810000,12810003,Kalaw (Dumalneg),Bgy,None,-,-
