Balibadon,166808001,Rural,8313
Burgos,166808002,Rural,8313
Capandan,166808003,Rural,8313
Mabahin,166808004,Rural,8313
Madrelino,166808005,Rural,8313
Manlico,166808006,Rural,8313
Matho,166808007,Rural,8313
Poblacion,166808008,Rural,8313
Tag-Anongan,166808009,Rural,8313
Tigao,166808010,Rural,8313
Tuboran,166808011,Rural,8313
Uba,166808012,Rural,8313
