Bretania,166815001,Rural,8305
Buatong,166815002,Rural,8305
Buhisan,166815003,Rural,8305
Gata,166815004,Rural,8305
Hornasan,166815005,Rural,8305
Janipaan,166815006,Rural,8305
Kauswagan,166815007,Rural,8305
Oteiza,166815008,Rural,8305
Poblacion,166815009,Rural,8305
Pong-on,166815010,Rural,8305
Pongtod,166815011,Rural,8305
Salvacion,166815012,Rural,8305
Santo Niño,166815013,Rural,8305
