Agsam,166810001,Rural,8314
Bocawe,166810003,Rural,8314
Bunga,166810004,Rural,8314
Gamuton,166810008,Rural,8314
Habag,166810009,Rural,8314
Mampi,166810010,Rural,8314
Nurcia,166810011,Rural,8314
Sibahay,166810015,Rural,8314
Zone I (Pob.),166810016,Rural,8314
Pakwan,166810017,Rural,8314
Zone II (Pob.),166810018,Rural,8314
Zone III (Pob.),166810019,Rural,8314
Zone IV (Pob.),166810020,Rural,8314
