Alegria,166814001,Rural,8306
Amontay,166814002,Rural,8306
Antipolo,166814003,Rural,8306
Arorogan,166814004,Rural,8306
Bayan,166814005,Rural,8306
Mahaba,166814006,Rural,8306
Mararag,166814007,Rural,8306
Poblacion,166814008,Rural,8306
San Antonio,166814009,Rural,8306
San Isidro,166814010,Rural,8306
San Pedro,166814011,Rural,8306
Santa Cruz,166814012,Rural,8306
